Date,Price,Apple Daily Return,Market Return,Equal-Weighted Return
20121226,512.99951,-0.013781,-0.004958,-0.003259
20121227,515.06,0.004017,-0.000675,-0.001788
20121228,509.5892,-0.010622,-0.009273,-0.004132
20121231,532.17291,0.044317,0.016422,0.014969
20130102,549.03003,0.031676,0.024985,0.024129
20130103,542.09589,-0.01263,-0.001907,0.000471
20130104,527,-0.027847,0.005625,0.007408
20130107,523.90002,-0.005882,-0.002554,-0.000448
20130108,525.31,0.002691,-0.002217,-0.000524
20130109,517.09998,-0.015629,0.003403,0.005273
20130110,523.51001,0.012396,0.006801,0.003862
20130111,520.29999,-0.006132,0.000246,0.000797
20130114,501.75,-0.035652,-0.000348,0.00045
20130115,485.92001,-0.03155,0.001962,0.001921
20130116,506.09,0.041509,-0.000731,-0.001481
20130117,502.67999,-0.006738,0.005922,0.006769
20130118,500,-0.005331,0.002936,0.002363
20130122,504.76999,0.00954,0.005185,0.00615
20130123,514.005,0.018295,0.000285,-0.000764
20130124,450.5,-0.123549,0.000646,0.001533
20130125,439.88,-0.023574,0.005241,0.002828
20130128,449.82999,0.02262,-0.001319,0.000423
20130129,458.26999,0.018763,0.003618,0.002765
20130130,456.82999,-0.003142,-0.003872,-0.004865
20130131,455.48999,-0.002933,-0.000787,0.002893
20130201,453.62,-0.004105,0.009281,0.008245
20130204,442.31601,-0.02492,-0.011034,-0.009364
20130205,457.84399,0.035106,0.009255,0.007102
20130206,457.35001,-0.001079,0.001308,0.002338
20130207,468.22,0.029562,-0.002112,-0.002393
20130208,474.98001,0.014438,0.00539,0.003945
20130211,479.92999,0.010421,-0.001002,-0.000183
20130212,467.89999,-0.025066,0.002184,0.003532
20130213,467.01001,-0.001902,0.001388,0.001443
20130214,466.59,-0.000899,0.000848,0.001613
20130215,460.16,-0.013781,-0.002003,-0.001715
20130219,459.98999,-0.000369,0.006939,0.006199
20130220,448.85001,-0.024218,-0.013312,-0.013073
20130221,446.06,-0.006216,-0.007033,-0.007335
20130222,450.81,0.010649,0.008677,0.007518
20130225,442.79999,-0.017768,-0.01714,-0.014094
20130226,448.97,0.013934,0.005658,0.003625
20130227,444.57001,-0.0098,0.012264,0.00746
20130228,441.39999,-0.007131,-0.000638,-0.00009
20130301,430.47,-0.024762,0.001766,0.001691
20130304,420.04999,-0.024206,0.003658,0.001139
20130305,431.14401,0.026411,0.009193,0.00727
20130306,425.66199,-0.012715,0.001655,0.00295
20130307,430.582,0.011558,0.002327,0.004182
20130308,431.72,0.002643,0.004893,0.006155
20130311,437.87,0.014245,0.002695,0.002128
20130312,428.42999,-0.021559,0.022167,0.01523416
20130313,428.35001,-0.000187,-0.022798,0.000007
20130314,432.5,0.009688,0.005947,0.004858
20130315,443.66,0.025803,-0.001507,-0.000636
20130318,455.72,0.027183,-0.005331,-0.002813
20130319,454.48999,-0.002699,-0.0029,-0.003544
20130320,452.07999,-0.005303,0.007235,0.006508
20130321,452.73001,0.001438,-0.007561,-0.00443
20130322,461.91,0.020277,0.005843,0.003328
20130325,463.57999,0.003615,-0.003076,-0.001587
20130326,461.13599,-0.005272,0.007289,0.003325
20130327,452.07999,-0.019638,-0.000121,0.000679
20130328,442.66,-0.020837,0.004036,0.002917
