Date,Price,Apple Daily Return,Market Return,Equal-Weighted Return,Apple Daily Percentage Change
3250627200.0,83.8,-0.012258,-0.001356,-0.000159,-1.2258
3250713600.0,85.66,0.022196,0.000607,0.000591,2.2196000000000002
3250800000.0,85.05,-0.007121,-0.007247,-0.009809,-0.7121
3251059200.0,85.47,0.004938,0.002557,0.001731,0.49379999999999996
3251145600.0,92.57,0.08307,-1.8e-05,0.000262,8.307
3251232000.0,97.0,0.047856,0.002094,0.001338,4.7856000000000005
3251318400.0,95.8,-0.012371,0.007298,0.00776,-1.2371
3251404800.0,94.62,-0.012317,0.006144,0.006821,-1.2317
3251750400.0,97.1,0.02621,0.000329,0.000561,2.621
3251836800.0,94.95,-0.022142,-0.000606,-0.000106,-2.2142
3251923200.0,89.07,-0.061927,-0.00478,-0.007338,-6.1927
3252009600.0,88.5,-0.006399,0.004369,0.005339,-0.6399
3252268800.0,86.79,-0.019322,-0.005419,-0.004337,-1.9322
3252355200.0,85.7,-0.012559,0.005237,0.0062,-1.2559
3252441600.0,86.7,0.011669,0.008694,0.006918,1.1669
3252528000.0,86.25,-0.00519,-0.010806,-0.007872,-0.519
3252614400.0,85.38,-0.010087,0.000139,0.003034,-1.0087000000000002
3252873600.0,85.94,0.006559,0.000128,0.003428,0.6558999999999999
3252960000.0,85.55,-0.004538,0.005736,0.005123,-0.45380000000000004
3253046400.0,85.73,0.002104,0.006309,0.00352,0.2104
3253132800.0,84.74,-0.011548,0.006272,0.006416,-1.1547999999999998
3253219200.0,84.75,0.000118,0.001217,0.002299,0.0118
3253478400.0,83.94,-0.009557,-0.00057,-0.001074,-0.9557
3253564800.0,84.15,0.002502,0.001549,0.003197,0.2502
3253651200.0,86.15,0.023767,0.002245,0.003716,2.3767
3253737600.0,86.18,0.000348,-0.000457,0.001075,0.0348
3253824000.0,83.27,-0.033767,-0.006879,-0.004901,-3.3767
3254083200.0,84.88,0.019335,-0.00391,-0.002915,1.9335000000000002
3254169600.0,84.63,-0.002945,0.008057,0.005359,-0.29450000000000004
3254256000.0,85.3,0.007917,0.00726,0.004639,0.7917000000000001
3254342400.0,85.21,-0.001055,0.001731,0.001444,-0.1055
3254428800.0,84.83,-0.00446,0.000477,0.00264,-0.44600000000000006
3254774400.0,85.9,0.012613,0.003606,0.005982,1.2612999999999999
3254860800.0,89.2,0.038417,-0.000274,0.001667,3.8417
3254947200.0,89.51,0.003475,-0.000362,0.002277,0.3475
3255033600.0,89.07,-0.004916,-0.002576,6.8e-05,-0.49160000000000004
3255292800.0,88.65,-0.004715,-0.001326,-0.00108,-0.4715
3255379200.0,83.93,-0.053243,-0.034103,-0.031232,-5.3243
3255465600.0,84.61,0.008102,0.004685,0.003802,0.8102
3255552000.0,87.06,0.028956,-0.00285,-0.004932,2.8956
3255638400.0,85.41,-0.018952,-0.012476,-0.011435,-1.8952
3255897600.0,86.3199,0.010653,-0.012014,-0.017184,1.0653
3255984000.0,88.19,0.021665,0.016743,0.017683,2.1665
3256070400.0,87.72,-0.005329,-0.001346,6.4e-05,-0.5329
3256156800.0,88.0,0.003192,0.007243,0.005598,0.3192
3256243200.0,87.97,-0.000341,0.001628,0.001708,-0.0341
3256502400.0,89.87,0.021598,0.003146,0.004002,2.1597999999999997
3256588800.0,88.4,-0.016357,-0.020152,-0.017483,-1.6357
3256675200.0,90.0,0.0181,0.005427,0.00228,1.81
3256761600.0,89.57,-0.004778,0.004783,0.006076,-0.4778
3256848000.0,89.59,0.000223,-0.003609,-0.003144,0.0223
3257107200.0,91.13,0.017189,0.011054,0.007394,1.7188999999999999
3257193600.0,91.48,0.003841,0.006793,0.005634,0.3841
3257280000.0,93.87,0.026126,0.016755,0.012048,2.6126
3257366400.0,93.96,0.000959,-0.000142,0.002375,0.0959
3257452800.0,93.52,-0.004683,0.001714,0.002268,-0.46829999999999994
3257712000.0,95.85,0.024914,0.000552,5e-05,2.4914
3257798400.0,95.46,-0.004069,-0.005695,-0.004883,-0.4069
3257884800.0,93.24,-0.023256,-0.006998,-0.004442,-2.3255999999999997
3257971200.0,93.75,0.00547,0.003514,0.00198,0.547
3258057600.0,92.91,-0.00896,-0.000367,0.002461,-0.8959999999999999
3258316800.0,93.65,0.007965,0.003036,0.002025,0.7965
3258403200.0,94.5,0.009076,0.008919,0.006778,0.9076000000000001
3258489600.0,94.27,-0.002434,0.001489,0.001204,-0.2434
3258576000.0,94.68,0.004349,0.003627,0.003187,0.43489999999999995
3258921600.0,93.65,-0.010879,0.000587,0.000858,-1.0878999999999999
3259008000.0,94.25,0.006407,0.002692,0.002476,0.6407
3259094400.0,92.59,-0.017613,-0.005862,-0.004224,-1.7613
3259180800.0,92.19,-0.00432,0.006381,0.00578,-0.432
3259267200.0,90.24,-0.021152,0.003734,0.005191,-2.1152
3259526400.0,91.43,0.013187,0.010487,0.009227,1.3187
3259612800.0,90.35,-0.011812,0.001029,-0.000892,-1.1812
3259699200.0,90.4,0.000553,0.000314,-0.000862,0.0553
3259785600.0,90.27,-0.001438,-0.0028,-0.004174,-0.1438
3259872000.0,90.97,0.007755,0.009335,0.00788,0.7755
3260131200.0,93.51,0.027921,-0.001728,-0.000693,2.7921
3260217600.0,93.24,-0.002887,-0.000743,-0.001111,-0.28869999999999996
3260304000.0,95.348,0.022608,0.009474,0.005081,2.2608
3260390400.0,98.84,0.036624,-0.000575,-9e-05,3.6624
3260476800.0,99.92,0.010927,-0.000787,-0.001686,1.0927
3260736000.0,99.8,-0.001201,-0.009285,-0.008639,-0.1201
3260822400.0,99.47,-0.003307,0.001748,-0.000804,-0.3307
3260908800.0,100.39,0.009249,0.008281,0.00914,0.9249
3260995200.0,100.4,0.0001,0.003888,0.001993,0.01
3261081600.0,100.81,0.004084,0.002887,0.00265,0.4084
3261340800.0,103.92,0.03085,0.002603,0.000893,3.085
3261427200.0,105.06,0.01097,-0.001402,-0.002055,1.097
3261513600.0,106.88,0.017323,0.003685,0.003003,1.7323000000000002
3261600000.0,107.34,0.004304,-0.013744,-0.013007,0.43039999999999995
3261686400.0,108.74,0.013043,0.010358,0.008263,1.3043
3261945600.0,109.36,0.005702,-0.0027,-0.004631,0.5701999999999999
3262032000.0,107.52,-0.016825,-0.001858,-0.006056,-1.6824999999999999
3262118400.0,107.34,-0.001674,0.007334,0.002548,-0.1674
3262204800.0,109.44,0.019564,-0.000504,-0.002035,1.9564000000000001
3262291200.0,110.02,0.0053,0.006784,0.005646,0.53
3262550400.0,111.98,0.017815,0.003246,0.00599,1.7815
3262636800.0,113.54,0.013931,0.000937,0.004045,1.3931
3262723200.0,112.89,-0.005725,-0.000939,-0.000894,-0.5725
3262809600.0,110.69,-0.019488,-0.011322,-0.011304,-1.9487999999999999
3262896000.0,113.62,0.02647,0.006379,0.006418,2.6470000000000002
3263241600.0,114.35,0.006425,0.003061,0.004874,0.6425000000000001
3263328000.0,118.77,0.038653,0.008236,0.004318,3.8653
3263414400.0,121.191,0.020384,0.001608,0.004507,2.0383999999999998
3263500800.0,118.4,-0.02303,0.005132,0.005396,-2.303
3263760000.0,121.33,0.024747,0.002108,0.002545,2.4747000000000003
3263846400.0,122.67,0.011044,-0.005316,-0.00357,1.1044
3263932800.0,123.64,0.007907,-0.009361,-0.007294,0.7907000000000001
3264019200.0,124.069,0.00347,-0.018107,-0.01422,0.347
3264105600.0,124.49,0.003393,0.010776,0.006328,0.33930000000000005
3264364800.0,120.19,-0.034541,0.001117,0.000193,-3.4541000000000004
3264451200.0,120.38,0.001581,-0.010829,-0.010319,0.1581
3264537600.0,117.5,-0.023924,0.014168,0.008852,-2.3924000000000003
3264624000.0,118.75,0.010638,0.005361,0.004925,1.0638
3264710400.0,120.5,0.014737,0.007417,0.007951,1.4737
3264969600.0,125.09,0.038091,-0.000898,0.000237,3.8091
3265056000.0,123.66,-0.011432,0.001778,0.002899,-1.1432
3265142400.0,121.55,-0.017063,-0.012711,-0.008315,-1.7063
3265228800.0,123.9,0.019334,0.005389,0.002338,1.9334
3265315200.0,123.0,-0.007264,-0.010741,-0.005932,-0.7263999999999999
3265574400.0,122.34,-0.005366,-0.004826,-0.006476,-0.5366
3265660800.0,119.65,-0.021988,-0.004023,-0.003078,-2.1988
3265747200.0,121.89,0.018721,0.009352,0.008031,1.8721
3265833600.0,120.56,-0.010911,0.000737,0.002357,-1.0911
3265920000.0,122.04,0.012276,-0.000728,0.000124,1.2276
3266179200.0,121.26,-0.006391,0.01141,0.008541,-0.6391
3266265600.0,127.17,0.048738,0.003445,0.002199,4.873799999999999
3266438400.0,132.75,0.043878,0.001211,0.001641,4.3878
3266524800.0,132.3,-0.00339,0.004461,0.003896,-0.33899999999999997
3266784000.0,130.33009,-0.01489,0.001557,0.002156,-1.489
3266870400.0,132.35001,0.015498,-0.01359,-0.010451,1.5498
3266956800.0,132.39,0.000302,0.005066,0.002479,0.0302
3267043200.0,134.0699,0.012689,0.017507,0.010693,1.2689000000000001
3267129600.0,137.73,0.0273,0.003172,0.001082,2.73
3267388800.0,138.10001,0.002686,-0.003051,-0.004465,0.2686
3267475200.0,138.9099,0.005865,-8.7e-05,6e-05,0.5865
3267561600.0,138.12,-0.005686,-0.001547,-0.003549,-0.5686
3267648000.0,140.0,0.013611,0.004876,0.005587,1.3611
3267734400.0,143.75,0.026786,-0.011674,-0.009234,2.6786
3267993600.0,143.7,-0.000348,0.003035,-0.000493,-0.0348
3268080000.0,134.88989,-0.061309,-0.020115,-0.019044,-6.1309000000000005
3268166400.0,137.25999,0.017571,0.002673,-0.002476,1.7570999999999999
3268252800.0,146.0,0.063675,-0.023867,-0.021884,6.3675
3268339200.0,143.85001,-0.014726,-0.014742,-0.010659,-1.4726
3268598400.0,141.42999,-0.016823,0.0093,0.004439,-1.6823000000000001
3268684800.0,131.75999,-0.068373,-0.010135,-0.003866,-6.8373
3268771200.0,135.0,0.02459,0.004121,-0.005684,2.459
3268857600.0,136.49001,0.011037,0.00597,0.004093,1.1037
3268944000.0,131.8499,-0.033996,-0.025937,-0.022608,-3.3996
3269203200.0,135.25,0.025788,0.018014,0.000292,2.5787999999999998
3269289600.0,135.03011,-0.001626,0.006584,0.005444,-0.1626
3269376000.0,134.00999,-0.007555,0.015618,0.01773,-0.7555000000000001
3269462400.0,126.39,-0.056861,-0.026897,-0.015539,-5.686100000000001
3269548800.0,125.0,-0.010998,-0.000482,-0.000983,-1.0998
3269808000.0,127.79,0.02232,-0.000566,-0.001632,2.2319999999999998
3269894400.0,124.03,-0.029423,-0.019061,-0.017482,-2.9423
3269980800.0,119.9,-0.033298,-0.015664,-0.016756,-3.3298
3270067200.0,117.05,-0.02377,0.001857,-0.003934,-2.377
3270153600.0,122.06,0.042802,0.02441,0.021044,4.2802
3270412800.0,122.22,0.001311,0.001614,0.004,0.13110000000000002
3270499200.0,127.57,0.043774,0.002165,0.003189,4.3774
3270585600.0,132.50999,0.038724,0.013029,0.013399,3.8724000000000003
3270672000.0,131.07001,-0.010867,-0.001612,-0.002708,-1.0867
3270758400.0,135.3,0.032273,0.012341,0.009734,3.2273000000000005
3271017600.0,132.25,-0.022543,-0.008306,-0.004717,-2.2543
3271104000.0,126.82,-0.041059,-0.023434,-0.018346,-4.1059
3271190400.0,134.08,0.057247,0.021825,0.016636,5.7247
3271276800.0,136.25,0.016184,-0.003795,-0.002015,1.6184
3271363200.0,138.48,0.016367,0.012291,0.012035,1.6367
3271708800.0,144.16,0.041017,0.011107,0.008003,4.1017
3271795200.0,136.75999,-0.051332,-0.010076,-0.007605,-5.1332
3271881600.0,135.00999,-0.012796,0.004426,0.003937,-1.2796
3271968000.0,131.77,-0.023998,-0.016224,-0.012456,-2.3998
3272227200.0,136.71001,0.03749,-0.002901,-0.005696,3.749
3272313600.0,135.49001,-0.008924,0.013512,0.009619,-0.8924
3272400000.0,136.85001,0.010038,0.000217,-0.001838,1.0038
3272486400.0,137.2,0.002557,0.00739,0.001737,0.2557
3272572800.0,138.81,0.011735,0.001268,0.00202,1.1735
3272832000.0,138.41,-0.002882,-0.005812,-0.007233,-0.2882
3272918400.0,140.92,0.018134,0.029284,0.023126,1.8134000000000001
3273004800.0,140.7699,-0.001065,0.00578,0.008313,-0.1065
3273091200.0,140.31,-0.003267,-0.005201,-0.004042,-0.3267
3273177600.0,144.14999,0.027368,0.004909,0.004343,2.7368
3273436800.0,148.28,0.028651,-0.004463,-0.004006,2.8651
3273523200.0,153.17999,0.033046,-0.000439,-0.002189,3.3045999999999998
3273609600.0,152.77,-0.002677,0.005503,0.005468,-0.2677
3273696000.0,154.5,0.011324,0.005353,0.006289,1.1324
3273782400.0,153.47,-0.006667,-0.002693,-0.001759,-0.6667000000000001
3274041600.0,156.339,0.018694,0.013721,0.01251,1.8694
3274128000.0,158.45,0.013503,0.000501,0.004613,1.3502999999999998
3274214400.0,157.9201,-0.003344,-0.00515,-0.003678,-0.33440000000000003
3274300800.0,156.24001,-0.010639,0.002715,0.003147,-1.0638999999999998
3274387200.0,161.44991,0.033345,0.011821,0.012578,3.3345
3274646400.0,167.91,0.040013,-0.003014,-0.00233,4.0013
3274732800.0,167.86,-0.000298,0.008053,0.006015,-0.029799999999999997
3274819200.0,166.78999,-0.006374,-0.000231,0.001133,-0.6374000000000001
3274905600.0,162.23,-0.02734,-0.005192,-0.007075,-2.734
3274992000.0,167.25369,0.030967,0.005326,0.005038,3.0967000000000002
3275251200.0,166.98,-0.001636,-0.00859,-0.008211,-0.1636
3275337600.0,169.58,0.015571,-0.007025,-0.006445,1.5571
3275424000.0,172.75,0.018693,0.002858,0.001282,1.8693000000000002
3275510400.0,173.5,0.004342,0.000369,0.000275,0.43420000000000003
3275596800.0,170.42,-0.017752,-0.024578,-0.020862,-1.7752000000000001
3275856000.0,174.36,0.023119,0.003271,0.003888,2.3119
3275942400.0,186.16,0.067676,0.010251,0.007452,6.7676
3276028800.0,185.92999,-0.001236,-0.00323,-0.004885,-0.12359999999999999
3276115200.0,182.78,-0.016942,-0.001013,-0.002178,-1.6942
3276201600.0,184.7,0.010504,0.013812,0.010359,1.0504
3276460800.0,185.09,0.002112,0.00538,0.002905,0.21120000000000003
3276547200.0,187.0,0.010319,-0.006902,-0.005777,1.0319
3276633600.0,189.95,0.015775,0.013184,0.009573,1.5775000000000001
3276720000.0,187.44,-0.013214,-0.025891,-0.02411,-1.3214
3276806400.0,187.87,0.002294,0.002065,-0.000496,0.2294
3277065600.0,186.17999,-0.008996,-0.006617,-0.009896,-0.8996000000000001
3277152000.0,191.78999,0.030132,0.012828,0.006438,3.0132
3277238400.0,186.2999,-0.028626,-0.026867,-0.022753,-2.8626
3277324800.0,175.46629,-0.058151,-0.00059,-0.001326,-5.8151
3277411200.0,165.37,-0.05754,-0.015042,-0.010192,-5.7540000000000004
3277670400.0,153.75999,-0.070206,-0.014019,-0.011189,-7.020600000000001
3277756800.0,169.96001,0.105359,0.027895,0.018369,10.5359
3277843200.0,166.11,-0.022652,-0.005795,-0.004734,-2.2651999999999997
3277929600.0,164.3,-0.010896,-0.014102,-0.011762,-1.0896
3278016000.0,166.39,0.012721,0.004588,-0.001511,1.2721
3278275200.0,163.95,-0.014664,-0.018689,-0.020127,-1.4664
3278361600.0,168.85001,0.029887,0.003993,-0.003493,2.9887
3278448000.0,168.46001,-0.00231,-0.015273,-0.01139,-0.231
3278620800.0,171.53999,0.018283,0.01633,0.015283,1.8283
3278880000.0,172.5419,0.005841,-0.020443,-0.016998,0.5841
3278966400.0,174.81,0.013145,0.012299,0.003986,1.3145
3279052800.0,180.22,0.030948,0.029414,0.024263,3.0947999999999998
3279139200.0,184.28999,0.022583,-0.00034,-8.8e-05,2.2582999999999998
3279225600.0,182.22,-0.011232,0.0071,0.00704,-1.1232
3279484800.0,178.86,-0.018439,-0.005526,-0.006714,-1.8439
3279571200.0,179.81,0.005311,-0.007238,-0.007345,0.5311
3279657600.0,185.5,0.031645,0.014452,0.010811,3.1645
3279744000.0,189.9528,0.024004,0.015719,0.016994,2.4004000000000003
3279830400.0,194.3,0.022886,-0.000223,0.002029,2.2886
3280089600.0,194.21001,-0.000463,0.007772,0.005163,-0.0463
3280176000.0,188.54041,-0.029193,-0.025429,-0.020362,-2.9193000000000002
3280262400.0,190.86,0.012303,0.005691,0.002328,1.2303
3280348800.0,191.83,0.005082,-0.000987,-0.005211,0.5082
3280435200.0,190.39,-0.007507,-0.013464,-0.013185,-0.7506999999999999
3280694400.0,184.39999,-0.031462,-0.016025,-0.017896,-3.1462
3280780800.0,182.98,-0.007701,0.006435,0.007592,-0.7701
3280867200.0,183.12,0.000765,-0.00033,0.000468,0.0765
3280953600.0,187.21001,0.022335,0.006283,0.00577,2.2335000000000003
3281040000.0,193.91,0.035789,0.017088,0.015064,3.5789
3281299200.0,198.8,0.025218,0.009139,0.009065,2.5218000000000003
3281472000.0,198.95,0.000754,0.001502,0.003201,0.0754
3281558400.0,198.57001,-0.00191,-0.013541,-0.014165,-0.191
3281644800.0,199.83,0.006345,0.002044,-0.000388,0.6345
3281904000.0,198.08,-0.008757,-0.006522,0.001093,-0.8756999999999999
3282076800.0,194.84,-0.016357,-0.011799,-0.006595,-1.6357
3282163200.0,194.92999,0.000462,-0.000951,-0.004544,0.0462
3282249600.0,180.05,-0.076335,-0.025649,-0.022417,-7.6335
3282508800.0,177.64,-0.013385,0.000202,-0.001854,-1.3385
3282595200.0,171.25,-0.035972,-0.017021,-0.014033,-3.5971999999999995
3282681600.0,179.39999,0.047591,0.010008,-0.000434,4.7591
3282768000.0,178.02,-0.007692,0.008399,0.009699,-0.7692
3282854400.0,172.69,-0.02994,-0.013906,-0.011295,-2.994
3283113600.0,178.78,0.035265,0.010461,0.007797,3.5265
3283200000.0,169.03999,-0.05448,-0.024732,-0.018427,-5.448
3283286400.0,159.64,-0.055608,-0.006669,-8.8e-05,-5.5607999999999995
3283372800.0,160.89,0.00783,-0.027708,-0.021596,0.783
3283459200.0,161.36,0.002921,-0.005568,-0.007317,0.2921
3283804800.0,155.64,-0.035449,-0.00942,-0.010336,-3.5449
3283891200.0,139.07201,-0.106451,0.019785,0.018216,-10.645100000000001
3283977600.0,135.60001,-0.024965,0.012549,0.011073,-2.4965
3284064000.0,130.00999,-0.041224,-0.012996,-0.00154,-4.1224
3284323200.0,130.00999,0.0,0.017169,0.013508,0.0
3284409600.0,131.53999,0.011768,0.006383,0.007683,1.1768
3284496000.0,132.17999,0.004865,-0.005362,-0.002545,0.48650000000000004
3284582400.0,135.36,0.024058,0.014949,0.015154,2.4058
3284668800.0,133.75,-0.011894,0.015984,0.015751,-1.1894
3284928000.0,131.64999,-0.015701,-0.008978,-0.003026,-1.5701
3285014400.0,129.36,-0.017395,-0.030844,-0.021564,-1.7395
3285100800.0,122.0,-0.056895,-0.007995,-0.007234,-5.6895
3285187200.0,121.24,-0.00623,0.007726,0.00519,-0.623
3285273600.0,125.48,0.034972,-0.002061,-0.002751,3.4972000000000003
3285532800.0,129.45,0.031638,0.005804,0.002814,3.1638
3285619200.0,124.86,-0.035458,0.006273,0.004114,-3.5458000000000003
3285705600.0,129.39999,0.036361,0.014371,0.01317,3.6361
3285792000.0,127.46,-0.014992,-0.01321,-0.013637,-1.4992
3285878400.0,124.63,-0.022203,-0.000453,-0.004058,-2.2203
3286224000.0,122.18,-0.019658,0.00061,0.002554,-1.9657999999999998
3286310400.0,123.82,0.013423,0.008863,0.005108,1.3422999999999998
3286396800.0,121.54,-0.018414,-0.011838,-0.009669,-1.8414
3286483200.0,119.46,-0.017114,0.006786,0.000398,-1.7114
3286742400.0,119.74,0.002344,0.015084,0.013327,0.23440000000000003
3286828800.0,119.15,-0.004927,0.00823,0.009598,-0.49269999999999997
3286915200.0,122.96,0.031976,-0.000752,-4e-06,3.1975999999999996
3287001600.0,129.91,0.056522,-0.007707,-0.008707,5.652200000000001
3287088000.0,125.02,-0.037641,-0.026141,-0.020156,-3.7641
3287347200.0,121.73,-0.026316,-0.000421,-0.005173,-2.6315999999999997
3287433600.0,124.62,0.023741,-0.004786,-0.006713,2.3741000000000003
3287520000.0,124.4899,-0.001044,0.006936,0.003282,-0.1044
3287606400.0,120.93,-0.028596,-0.022017,-0.021415,-2.8596
3287692800.0,122.25,0.010915,-0.008743,-0.00765,1.0915
3287952000.0,119.69,-0.020941,-0.018204,-0.020818,-2.0941
3288038400.0,127.3501,0.063999,0.035775,0.027089,6.3999
3288124800.0,126.03,-0.010366,-0.007009,-0.004186,-1.0366
3288211200.0,127.94,0.015155,0.007298,0.007472,1.5155
3288297600.0,126.61,-0.010396,-0.020001,-0.018156,-1.0396
3288556800.0,126.73,0.000948,-0.014934,-0.020958,0.0948
3288643200.0,132.82001,0.048055,0.039579,0.028541,4.8055
3288729600.0,129.67,-0.023716,-0.02608,-0.017065,-2.3716
3288816000.0,133.27,0.027763,0.021198,0.014586,2.7763
3289161600.0,139.53,0.046972,0.017597,0.02172,4.6972
3289248000.0,140.98,0.010392,0.005733,0.010894,1.0392000000000001
3289334400.0,145.06,0.02894,-0.006414,-0.002748,2.894
3289420800.0,140.25,-0.033159,-0.010132,-0.004629,-3.3159
3289507200.0,143.00999,0.019679,-0.007967,-0.007239,1.9678999999999998
3289766400.0,143.5,0.003426,0.005303,0.005286,0.34259999999999996
3289852800.0,149.53011,0.042022,0.03213,0.020949,4.2021999999999995
3289939200.0,147.49001,-0.013643,0.000373,0.003264,-1.3643
3290025600.0,151.61,0.027934,0.002678,0.001723,2.7934
3290112000.0,153.08,0.009696,0.001961,0.00279,0.9696
3290371200.0,155.89,0.018356,0.001722,0.001831,1.8356000000000001
3290457600.0,152.84,-0.019565,-0.003178,-0.002678,-1.9565
3290544000.0,151.44,-0.00916,-0.008983,-0.011449,-0.9159999999999999
3290630400.0,154.55,0.020536,0.005614,0.00507,2.0536
3290716800.0,147.14,-0.047946,-0.019545,-0.015648,-4.7946
3290976000.0,147.78,0.00435,-0.002552,-0.00439,0.43499999999999994
3291062400.0,148.38,0.00406,0.005079,0.002152,0.406
3291148800.0,153.7,0.035854,0.024166,0.017917,3.5854
3291235200.0,154.49001,0.00514,-0.00121,-0.001984,0.514
3291321600.0,161.03999,0.042397,0.016559,0.01248,4.2397
3291580800.0,168.16,0.044213,-0.000548,-0.001554,4.4213000000000005
3291667200.0,160.2,-0.047336,-0.00927,-0.01282,-4.7336
3291753600.0,162.89,0.016792,0.001118,0.002103,1.6792000000000002
3291840000.0,168.94,0.037142,0.005064,0.007875,3.7142
3291926400.0,169.73,0.004676,0.006925,0.0057,0.46759999999999996
3292185600.0,172.24001,0.014788,0.000256,0.003713,1.4788000000000001
3292272000.0,175.05,0.016314,-0.005672,-0.004852,1.6314
3292358400.0,173.95,-0.006284,-0.001534,0.00172,-0.6284
3292444800.0,180.0,0.03478,0.014538,0.010972,3.4779999999999998
3292531200.0,180.94,0.005222,0.003254,0.000372,0.5222
3292790400.0,184.73,0.020946,-0.002632,-0.001149,2.0946
3292876800.0,186.66,0.010448,0.008433,0.006268,1.0448000000000002
3292963200.0,182.59,-0.021804,-0.015896,-0.011596,-2.1804
3293049600.0,185.06,0.013528,0.004618,0.002007,1.3528
3293136000.0,183.45,-0.0087,-0.004576,-0.000632,-0.8699999999999999
3293395200.0,188.16,0.025675,0.010999,0.010799,2.5675
3293481600.0,189.96001,0.009566,0.000773,0.002637,0.9566
3293568000.0,186.25999,-0.019478,0.003049,0.002006,-1.9478
3293654400.0,189.73,0.01863,0.01115,0.008123,1.863
3293740800.0,187.6201,-0.011121,0.002438,0.001134,-1.1121
3294000000.0,183.60001,-0.021427,-0.0002,-0.000465,-2.1427
3294086400.0,185.89999,0.012527,-0.005974,-0.003441,1.2527
3294172800.0,178.19,-0.041474,-0.015342,-0.00903,-4.147399999999999
3294259200.0,177.05,-0.006398,0.002913,0.003284,-0.6398
3294345600.0,181.17,0.02327,-0.011547,-0.007284,2.327
3294691200.0,186.42999,0.029033,0.0049,0.006128,2.9032999999999998
3294777600.0,187.00999,0.003111,0.005713,0.003516,0.3111
3294864000.0,186.69,-0.001711,0.004377,0.005273,-0.1711
3294950400.0,188.75,0.011034,0.003255,0.004897,1.1034
3295209600.0,186.10001,-0.01404,-0.009,-0.008327,-1.4040000000000001
3295296000.0,185.37,-0.003923,-0.004852,-0.001827,-0.39230000000000004
3295382400.0,185.19,-0.000971,-0.000893,0.00137,-0.09709999999999999
3295468800.0,189.42999,0.022895,0.020245,0.014712,2.2895
3295555200.0,185.64,-0.020007,-0.026691,-0.019843,-2.0007
3295814400.0,181.61,-0.021709,-0.000578,-0.007748,-2.1709
3295900800.0,185.64,0.02219,-0.004987,-0.005347,2.2190000000000003
3295987200.0,180.81,-0.026018,-0.015188,-0.01496,-2.6018
3296073600.0,173.25999,-0.041757,0.001445,0.001061,-4.1757
3296160000.0,172.37,-0.005137,0.014698,0.012216,-0.5137
3296419200.0,176.84,0.025933,0.003272,0.005438,2.5933
3296505600.0,181.42999,0.025956,-0.003933,-0.004316,2.5956
3296592000.0,178.75,-0.014771,-0.008274,-0.008334,-1.4770999999999999
3296678400.0,180.89999,0.012028,0.002409,0.002759,1.2028
3296764800.0,175.27,-0.031122,-0.017481,-0.013799,-3.1122
3297024000.0,173.16,-0.012039,-0.000847,-0.008986,-1.2039
3297110400.0,173.25,0.00052,-0.006222,-0.009818,0.052
3297196800.0,177.39,0.023896,0.006262,0.007373,2.3896
3297283200.0,168.25999,-0.051469,-0.02619,-0.01921,-5.1469000000000005
3297369600.0,170.09,0.010876,-0.002492,-0.005735,1.0876000000000001
3297628800.0,167.44,-0.01558,-0.001021,-0.005703,-1.558
3297715200.0,174.67999,0.043239,0.001835,-0.006281,4.3239
3297801600.0,168.17999,-0.037211,-0.020975,-0.018104,-3.7211000000000003
3297888000.0,170.12,0.011535,-0.002413,-0.006058,1.1535
3298233600.0,175.16,0.029626,-0.008575,-0.011637,2.9626
3298320000.0,179.55,0.025063,0.017021,0.018354,2.5063
3298406400.0,174.25,-0.029518,-0.019365,-0.014158,-2.9518
3298492800.0,176.63,0.013659,0.007651,0.002293,1.3659
3298579200.0,172.58,-0.022929,-0.008282,-0.003134,-2.2929
3298838400.0,173.88,0.007533,-0.008205,-0.012314,0.7533
3298924800.0,169.64,-0.024385,-0.011488,-0.009188,-2.4385
3299011200.0,172.81,0.018687,0.024022,0.026523,1.8686999999999998
3299097600.0,171.81,-0.005787,0.00964,0.016424,-0.5787
3299184000.0,165.14999,-0.038764,0.00035,0.000886,-3.8764
3299443200.0,166.28999,0.006903,0.00397,0.006922,0.6903
3299529600.0,162.02,-0.025678,0.01111,0.015198,-2.5678
3299616000.0,166.25999,0.02617,0.001826,0.006601,2.617
3299702400.0,159.03,-0.043486,-0.024296,-0.018608,-4.348599999999999
3299788800.0,162.12,0.01943,0.005552,0.006381,1.9429999999999998
3300048000.0,154.39999,-0.047619,-0.016519,-0.013749,-4.7619
3300134400.0,157.08,0.017358,0.021222,0.016848,1.7357999999999998
3300220800.0,159.88,0.017825,0.016483,0.006791,1.7825
3300307200.0,158.95,-0.005817,-0.011707,-0.002699,-0.5817
3300393600.0,156.66,-0.014407,-0.005174,-0.000643,-1.4406999999999999
3300652800.0,153.23,-0.021895,-0.013364,-0.012175,-2.1895000000000002
3300739200.0,160.64,0.048359,0.02449,0.013529,4.8359
3300825600.0,164.19,0.022099,0.005722,0.006614,2.2099
3300912000.0,163.57001,-0.003776,-0.016834,-0.012514,-0.3776
3300998400.0,169.55,0.036559,0.019178,0.015856,3.6559
3301257600.0,173.56,0.023651,0.006662,0.010688,2.3651
3301344000.0,176.73,0.018265,-0.009628,-0.005649,1.8265
3301430400.0,179.3,0.014542,-0.000113,0.002639,1.4542
3301516800.0,179.32001,0.000112,0.005063,0.006583,0.0112
