Time,Risk-free Rate,VW Return,Inflation,Sears,K-Mart,Penney,Mcdonalds,Citicorp,Disney,Dun&Brads,Marriott,Fluor,IBM,Centex,Exxon,Amoco,Imperial_Oil,Schlumberger,Halliburton,Can_Pacific,Delta,United,Dow,GTE,GM,Kodak,JPMorgan,Oil Port,Retail Port,Mixed Portfolio
1988.75,0.00610078601342369,0.022346838401587327,0.0033390367813520326,0.0951,-0.0132,0.0868,0.0026,-0.0241,0.0227,0.06,-0.0395,-0.0655,0.0628,-0.056,0.0,0.0152,-0.003,0.0037,0.0198,-0.0213,0.0176,0.0158,0.0273,0.0029,0.1117,0.075,-0.0465,0.0076,0.09095,0.0326
1988.8333333333333,0.005662250952750972,-0.014759335860724775,0.0008317673085748331,-0.0329,-0.0412,-0.0161,-0.0154,0.0348,-0.0434,-0.0102,-0.0041,0.0446,-0.0247,-0.0502,-0.0212,0.0,-0.0211,-0.0148,0.0437,-0.029,-0.0287,0.1176,-0.0448,0.0467,0.0255,-0.0543,-0.0244,-0.0106,-0.0245,0.0005499999999999984
1988.9166666666667,0.006340960208383273,0.019806980019823592,0.0016630103985365195,0.0251,-0.014,-0.0515,0.0299,-0.0048,0.0375,-0.0115,0.0474,0.1412,0.0285,0.1274,0.0173,0.0135,0.0469,-0.0135,0.0516,0.1139,0.0282,0.0127,0.036,-0.0138,-0.0089,-0.0028,0.0083,0.0154,-0.013199999999999998,-0.0002999999999999999
1989.0,0.005513845625789795,0.06737027768626848,0.004980106381072414,0.0398,0.0783,0.0914,0.0805,0.0723,0.1422,0.0513,0.0395,0.0,0.0718,0.0128,0.054,0.0367,0.009,0.1035,0.0536,0.1013,0.1172,0.1164,0.1083,0.0421,0.0943,0.0748,0.0466,0.04535,0.06559999999999999,0.07045
1989.0833333333333,0.006131086366988325,-0.018361251586337158,0.0041290921907722634,-0.0176,0.0021,-0.0571,-0.0261,-0.0685,-0.0133,-0.0566,-0.0494,-0.0374,-0.0614,-0.0591,-0.042,-0.0087,-0.0207,-0.009,-0.0297,-0.0859,-0.0348,-0.0153,-0.0411,-0.0233,-0.0493,-0.0387,-0.0343,-0.02535,-0.03735,-0.0418
1989.1666666666667,0.006706069016235208,0.021458255218097848,0.0057569154254185516,0.0576,0.0498,0.0484,0.0173,0.1667,0.0608,-0.0427,-0.0181,0.0184,-0.1018,0.0081,0.0,0.0805,0.0945,0.0742,0.0617,0.0689,0.0954,-0.028,-0.0075,0.028,-0.0278,-0.0163,0.1394,0.04025,0.053,0.0558
1989.25,0.006747831914047919,0.0475803552992818,0.006540810919092164,0.0516,-0.038,0.0404,0.0706,0.0304,0.0859,0.0693,0.0653,0.071,0.0447,0.1696,-0.0171,0.0486,0.0251,0.0362,0.0373,-0.0063,0.1125,0.1068,0.0327,0.0627,0.0,0.0578,-0.0566,0.01575,0.046,-0.0283
1989.3333333333333,0.007873134722966652,0.03853348639173345,0.005686138763706006,0.0382,0.0042,0.0404,0.0869,0.0496,0.0925,0.0532,0.1111,0.1429,-0.0278,0.0343,0.0127,0.0429,-0.0101,0.0076,-0.024,-0.0446,0.0637,-0.0531,-0.0224,0.1035,-0.009,-0.0573,0.0833,0.0278,0.0393,0.03715
1989.4166666666667,0.0070928555997518735,-0.0022915264483272624,0.0024231500800709223,-0.0716,-0.0464,-0.0431,-0.0189,-0.0197,0.0175,0.0133,-0.0156,0.055,0.0205,0.1137,0.0203,-0.0084,0.0357,0.0095,0.095,0.0218,-0.0216,0.1376,-0.0845,-0.0047,0.0341,0.0503,-0.0513,0.0059499999999999996,-0.05735,-0.0086
1989.5,0.0069551719648234325,0.08201863851807759,0.0024169810368053005,0.0657,0.1667,0.0979,0.0641,0.1014,0.1373,0.0459,0.1228,0.1653,0.0279,0.0565,0.0398,0.051,0.0292,0.066,0.0566,0.2368,0.0663,0.3029,0.0744,0.1277,0.0748,0.0266,0.0787,0.045399999999999996,0.0818,0.07675000000000001
1989.5833333333333,0.007391830695330331,0.02010206490155691,0.001608202945124373,-0.0161,0.0485,0.1304,-0.0698,-0.0554,0.093,-0.0063,0.0,0.0582,0.029,-0.044,-0.0306,0.0237,-0.0179,0.0543,0.1286,0.0106,0.1147,0.5392,0.1579,0.0164,0.1086,0.0155,0.003,-0.00345,0.05714999999999999,0.0558
1989.6666666666667,0.006545093414809256,-0.00296969348805738,0.0032096728603842025,-0.0689,-0.1032,-0.011,0.0303,0.0508,0.0287,-0.0701,-0.0673,-0.0608,-0.0672,-0.0303,0.0229,0.0372,0.082,-0.0366,-0.0414,-0.0248,-0.0767,0.008,-0.0493,0.0271,-0.0485,-0.0438,0.0979,0.03005,-0.03995,0.0247
1989.75,0.0067650386472774045,-0.02835133634121466,0.0048000949305039555,-0.0888,-0.1182,-0.038,0.042,-0.0995,0.0258,-0.0799,-0.0268,-0.1575,-0.0824,-0.0782,0.0279,-0.0051,0.0098,-0.0029,-0.0199,-0.0924,-0.1051,-0.3777,-0.0165,0.0264,-0.0483,-0.062,-0.0585,0.0114,-0.0634,-0.0534
1989.8333333333333,0.0068659775340741015,0.019858702760221194,0.002388840849650835,0.0195,0.0445,0.0369,0.063,-0.0251,0.0414,-0.1638,-0.0379,0.1391,-0.0141,0.0074,0.0402,0.0175,-0.0095,0.0938,0.0983,0.0299,0.05,-0.0798,0.0213,0.1027,0.0056,-0.023,-0.0059,0.02885,0.028200000000000003,-0.00014999999999999996
1989.9166666666667,0.0060700861217893145,0.021159825242875255,0.001600058039355554,-0.0161,-0.0175,0.0899,0.0494,-0.0086,-0.1318,0.1051,-0.041,0.124,-0.0358,-0.0923,0.0582,0.1177,0.0862,0.06,0.0621,0.0425,-0.0109,0.0604,0.0934,0.0163,-0.037,-0.0208,0.0585,0.08795,0.036899999999999995,0.010750000000000003
1990.0,0.005669957807202581,-0.06791660208210086,0.010310096055932912,0.0459,-0.05,-0.0731,-0.0544,-0.1505,-0.0692,-0.0353,-0.1798,0.051,0.0478,0.0931,-0.06,-0.0183,-0.0703,-0.0382,-0.0175,-0.0506,-0.0531,-0.2934,-0.1051,-0.1018,-0.0148,-0.073,-0.1818,-0.03915,-0.013599999999999998,-0.0983
1990.0833333333333,0.005679026926858236,0.013419174418723066,0.004709916373587421,0.0408,0.0349,-0.0135,-0.0321,0.0363,0.0516,0.0197,0.0685,0.11,0.0655,0.1259,0.0128,0.0328,0.0415,0.009,0.0714,-0.0177,0.082,0.0826,0.0098,-0.0182,0.0961,0.0,0.0347,0.0228,0.013650000000000002,0.0654
1990.1666666666667,0.006440947503939283,0.02354432414511368,0.005470119743068876,-0.0427,0.0147,0.0398,0.0079,-0.08,0.0148,0.0084,-0.0788,-0.0015,0.0217,0.0257,-0.0186,-0.0251,-0.0094,0.1082,0.014,0.0155,0.0664,0.2366,0.0295,0.0574,0.0223,0.0399,-0.0113,-0.02185,-0.00145,0.0055000000000000005
1990.25,0.006873104843862261,-0.027517892928714618,0.001553940597435272,-0.0955,-0.0507,-0.0579,-0.0472,-0.0241,-0.0043,0.0028,-0.1628,-0.0409,0.0271,-0.0129,-0.019,-0.0514,-0.0667,-0.0452,-0.0578,-0.1198,-0.0135,-0.0633,-0.0608,-0.064,-0.0354,-0.0575,-0.0859,-0.0352,-0.0767,-0.06065
1990.3333333333333,0.006770880400635197,0.08836175717549222,0.002326944999024774,0.0352,0.0895,0.0294,0.1474,0.0341,0.1674,0.0559,0.0889,0.186,0.112,0.1368,0.074,0.0519,0.0027,0.1706,0.1608,0.0204,0.0536,0.0247,0.0081,0.0846,0.1158,0.1051,0.1316,0.06295,0.0323,0.1237
1990.4166666666667,0.006251169481221214,-0.005738962968000552,0.005417904705633765,0.0069,-0.0071,-0.078,0.0253,-0.0055,-0.0058,-0.0212,-0.0686,-0.0785,-0.0208,-0.0865,-0.0026,-0.0331,-0.0359,-0.015,-0.0253,-0.0496,-0.0488,-0.0354,-0.0699,0.0,-0.0206,0.0062,-0.0377,-0.017849999999999998,-0.03555,-0.02915
1990.5,0.006771068812222569,-0.004113371098826728,0.0038500191193849417,-0.0788,-0.0393,-0.0407,-0.1162,-0.0908,-0.0817,-0.0351,-0.1044,0.0112,-0.0511,-0.1572,0.0835,0.088,0.1356,0.137,0.1403,-0.0142,-0.1231,-0.0667,-0.0983,-0.1197,-0.021,-0.0586,0.0629,0.08574999999999999,-0.05975,0.020949999999999996
1990.5833333333333,0.006571436853571754,-0.08743065333379121,0.00920200182678312,-0.1152,-0.1582,-0.1717,-0.1088,-0.0808,-0.1296,-0.0273,-0.1166,-0.2072,-0.0755,-0.1381,-0.0246,-0.0021,0.0355,-0.0164,-0.0296,-0.0863,-0.1103,-0.3429,-0.1864,-0.0826,-0.1314,0.0688,-0.1382,-0.01335,-0.14345,-0.13479999999999998
1990.6666666666667,0.0059841519630232905,-0.04899317838155895,0.00835898778375411,-0.1325,-0.0807,-0.1312,-0.0673,-0.2297,-0.1148,-0.0204,-0.4267,-0.0401,0.0442,-0.2476,-0.02,0.0318,0.0433,-0.0488,-0.0307,-0.0111,-0.0308,0.0571,-0.0559,0.0388,-0.0881,-0.0435,0.0177,0.005900000000000001,-0.13185000000000002,-0.035199999999999995
1990.75,0.006817945042997757,-0.00941957299854323,0.006029089833958522,-0.0296,-0.0732,-0.0143,-0.0289,-0.1793,0.0057,-0.1161,-0.0366,-0.0582,-0.0094,-0.0751,0.0,-0.0286,-0.0721,-0.0842,-0.129,-0.0081,0.0591,0.0,0.0737,0.0561,0.0138,0.0325,0.1141,-0.0143,-0.02195,0.06394999999999999
1990.8333333333333,0.005651206180010959,0.06280357269312005,0.0022470567889165136,0.0812,0.1392,0.0935,0.1172,0.1222,0.0948,0.0513,0.1392,0.2046,0.0898,0.1812,0.0468,-0.0316,-0.0233,0.0179,0.0698,0.0732,-0.0206,0.0026,0.1045,0.0317,0.0136,0.0786,0.1092,0.007599999999999999,0.08735,0.0614
1990.9166666666667,0.0059888429235163965,0.02813669764112331,0.0,-0.0287,0.0657,0.0086,0.0356,0.0,0.0188,0.0942,-0.0604,-0.0556,-0.0055,0.2688,0.0222,-0.0095,-0.017,0.0251,-0.042,0.0423,-0.0176,0.1295,0.0411,0.0174,-0.0582,-0.0177,0.1045,0.006350000000000001,-0.01005,0.023149999999999997
1991.0,0.005176815061894905,0.04208777148174627,0.0059789402776043174,0.133,0.0925,0.1703,-0.0215,0.0297,0.0679,0.1335,-0.0238,0.1258,0.1217,0.0753,-0.0024,-0.0501,-0.037,-0.0022,-0.0055,0.0441,0.2296,0.1691,0.1079,-0.0043,0.0546,0.024,0.0254,-0.02625,0.15165,0.04
1991.0833333333333,0.0047673906893164345,0.07311064265417343,0.0014862103413898404,0.1,0.1429,0.0416,0.1096,0.1863,0.1397,-0.057,0.5976,0.281,0.0253,0.0662,0.0808,0.0588,0.0644,0.1048,0.1846,0.0704,0.1007,0.1223,0.0143,0.0822,0.1007,0.0381,0.0137,0.0698,0.0708,0.0572
1991.1666666666667,0.004390863393672439,0.024368208247952723,0.001483721106238846,0.1245,0.1714,0.007,0.1015,-0.0331,-0.0355,0.0562,0.0501,-0.0858,-0.1155,0.0029,0.0612,0.0072,-0.0922,-0.0827,-0.1355,-0.0487,-0.0732,0.0,-0.0745,0.0161,-0.0443,-0.0029,0.0243,0.0342,0.06575,-0.01
1991.25,0.005334638592851402,0.00291427195423043,0.0014811358015618312,0.0679,-0.0274,-0.0483,-0.036,0.094,-0.0311,0.0106,0.0584,-0.0413,-0.0955,0.1387,0.0171,0.0238,0.0428,0.0515,-0.1027,0.007,0.0054,0.0614,0.0308,-0.0277,-0.053,-0.0459,0.1043,0.020450000000000003,0.0098,0.025650000000000003
1991.3333333333333,0.004721585356740093,0.03996239378050988,0.002959905104826893,0.1003,0.2273,0.1514,0.0475,0.0238,0.0076,0.043,0.2414,0.0809,0.0421,0.0224,-0.0097,-0.02,-0.0227,0.0518,0.0873,-0.0139,0.0811,0.0041,0.1045,-0.0115,0.2175,0.03,0.0654,-0.01485,0.12585000000000002,0.14145
1991.4166666666667,0.0041707770658125825,-0.042081824301394795,0.002949925909670645,-0.0677,-0.067,-0.0862,-0.0607,-0.1008,-0.0388,-0.0332,-0.208,-0.0607,-0.0848,-0.0539,-0.0022,-0.0288,-0.0106,-0.0819,-0.1866,-0.0555,-0.0896,-0.099,-0.0311,-0.0125,-0.0551,-0.0856,-0.0433,-0.0155,-0.07694999999999999,-0.0492
1991.5,0.004883975594165235,0.045280777992499445,0.0014711964706204885,0.0825,0.0359,-0.0607,-0.0038,0.0172,0.0845,-0.0422,0.007,-0.0106,0.0425,-0.0399,0.0215,0.0519,-0.0241,0.189,0.0822,0.015,0.0892,0.0288,0.0447,0.0042,-0.0245,0.0581,-0.0048,0.036699999999999997,0.010900000000000003,-0.01465
1991.5833333333333,0.004609868622205084,0.024042481671931154,0.002936928642682087,0.0244,-0.0173,0.0534,-0.001,0.0086,-0.0166,-0.0074,-0.028,-0.0269,-0.0313,-0.0208,-0.0077,0.0033,0.0497,0.0436,-0.0032,-0.0148,-0.108,-0.0403,-0.0383,0.0227,-0.034,0.064,0.0747,-0.0022,0.038900000000000004,0.02035
1991.6666666666667,0.004558199241674301,-0.012995715116996725,0.004392209463192617,-0.0723,-0.0822,-0.0145,0.0728,-0.0086,-0.04,0.059,-0.0391,-0.0535,0.0697,0.1512,0.0215,-0.0378,-0.0105,-0.0722,-0.1278,-0.0442,-0.0207,-0.0775,-0.0089,0.05,-0.0164,-0.0116,0.0739,-0.008150000000000001,-0.0434,0.028749999999999998
1991.75,0.00424621315061888,0.015678982824443206,0.0014577613822976245,-0.026,0.0149,-0.0067,-0.0071,-0.2069,0.0432,0.0478,-0.0075,0.0673,-0.0519,-0.0769,0.0252,0.0147,-0.0346,0.0296,-0.011,0.0714,-0.0358,0.0505,0.0335,0.0238,-0.0602,0.0587,0.0905,0.01995,-0.01635,0.01515
1991.8333333333333,0.00391465209416171,-0.03791787257245921,0.0029111860403789975,-0.0433,-0.0808,-0.0275,-0.0297,-0.0761,-0.1179,-0.0169,-0.0682,-0.189,-0.0462,-0.0633,-0.0279,-0.0717,-0.1263,-0.1223,-0.1074,-0.0889,-0.0822,-0.0565,-0.088,-0.0178,-0.1132,0.0443,-0.0734,-0.0498,-0.0354,-0.0933
1991.9166666666667,0.0037923860953048274,0.10511260155798421,0.0007258966709293651,0.0707,0.2362,0.1311,0.1301,-0.0235,0.0931,0.1979,0.0858,0.1851,-0.0378,0.2804,0.0384,0.0369,-0.1147,0.0275,-0.046,0.0045,0.155,0.1637,0.1046,0.108,-0.061,0.0348,0.1528,0.03765,0.10089999999999999,0.045899999999999996
1992.0,0.0033907019032783153,-0.01015924162654773,0.001450077782098218,0.0825,0.0262,0.0075,0.1447,0.4458,0.1937,-0.0609,0.0602,0.0457,0.0112,0.1031,-0.0431,-0.0662,0.0072,-0.0461,-0.0746,-0.0081,0.0197,-0.0069,0.0093,-0.0902,0.1212,0.0466,-0.1184,-0.05465,0.045,0.0013999999999999985
1992.0833333333333,0.0028277690491250876,0.011877028145908297,0.003620749837470827,0.0701,0.06,0.1233,-0.0668,0.125,0.1264,0.0401,0.0355,-0.0574,-0.0213,0.048,-0.0078,-0.0098,-0.007,0.0135,0.0521,-0.0246,0.0261,0.019,0.0254,-0.0182,0.1707,-0.1064,-0.0062,-0.008799999999999999,0.09670000000000001,0.08224999999999999
1992.1666666666667,0.0033758391288129003,-0.020070085205109826,0.005051094548315606,0.0346,0.0291,0.0447,-0.0154,-0.0222,-0.0138,0.009,-0.1126,-0.0962,-0.0389,-0.0655,-0.0416,-0.0446,-0.0691,-0.0688,-0.1636,-0.0627,-0.0871,-0.0263,0.0814,-0.0041,-0.0233,-0.0896,-0.0304,-0.0431,0.03965,-0.02685
1992.25,0.003249530209777577,0.022349548652440293,0.0014360646403595956,-0.0279,-0.0613,0.0453,0.1129,0.1212,-0.0374,-0.0557,-0.0233,0.0997,0.0868,-0.0284,0.0959,0.1312,0.0508,0.1119,0.0978,0.0901,-0.0509,-0.1332,0.0441,0.0782,0.1331,-0.0246,-0.0476,0.11355000000000001,0.0087,0.042749999999999996
1992.3333333333333,0.002758202944164715,0.005570189845564271,0.001434002270108169,0.0115,-0.0259,-0.0113,0.0586,0.0068,0.0429,0.0296,0.0635,0.0205,0.0133,-0.0904,0.0224,0.0242,0.1115,0.0632,0.1584,-0.0248,-0.04,-0.0492,-0.0181,-0.029,-0.0392,0.0189,0.0432,0.0233,0.00010000000000000026,0.0020000000000000018
1992.4166666666667,0.0032005423742414263,-0.016379631089389834,0.003578996160828648,-0.0888,-0.0417,0.0741,-0.0187,0.1409,-0.0493,0.0486,-0.0331,-0.0808,0.0785,0.0228,0.0206,-0.028,-0.0101,-0.0437,-0.0819,0.03,-0.0483,-0.0201,-0.0447,0.0159,0.1135,0.0063,-0.0123,-0.0037,-0.007350000000000002,0.0506
1992.5,0.003076997075873408,0.040623781876372014,0.0021399420284936564,0.0063,0.0707,0.0341,-0.0462,-0.0647,-0.002,0.0331,0.0233,-0.0063,-0.0319,0.1576,0.0263,0.055,0.0341,0.0596,0.1878,-0.0331,0.024,-0.0291,0.0152,0.0941,-0.054,0.0841,0.0668,0.04065,0.0202,0.0063999999999999994
1992.5833333333333,0.0026047425495109313,-0.019373559890089664,0.0028470433120102636,0.05,-0.0364,-0.0518,-0.0291,-0.1447,-0.0417,-0.0351,-0.0303,0.0126,-0.073,-0.0545,0.0232,0.0382,0.0265,0.0383,0.1067,-0.0427,-0.095,-0.0755,-0.0385,-0.0049,-0.1586,0.0287,-0.0063,0.030699999999999998,-0.000899999999999998,-0.08245
1992.6666666666667,0.002573228046893004,0.009043195488580095,0.002838957652370413,0.0783,0.0851,0.0273,0.0441,-0.0809,0.0507,0.0246,0.0903,0.0863,-0.0678,0.0544,-0.0058,0.0193,-0.1039,-0.0181,-0.0144,-0.0936,0.12,0.066,0.0093,-0.0037,-0.0722,0.0056,0.0554,0.006750000000000001,0.0528,-0.008400000000000001
1992.75,0.0022865181942530823,0.00685018504590032,0.0035391095709657247,-0.0614,0.0343,0.0803,0.0338,0.064,0.0877,0.0087,0.1511,0.0229,-0.1718,0.1542,-0.0411,0.0024,0.0109,-0.061,-0.1022,-0.0495,0.0134,0.0946,-0.0044,0.0,-0.0428,-0.0815,0.012,-0.01935,0.009449999999999997,-0.015399999999999999
1992.8333333333333,0.0023453775288444193,0.03437285494313864,0.0014098303334863496,0.0417,0.0609,0.0497,0.0703,0.1654,0.0714,0.0012,0.0187,0.042,0.0386,0.0905,-0.0168,-0.0676,-0.0617,-0.0394,-0.0041,-0.0417,-0.0608,-0.0134,-0.047,0.0207,0.0553,0.0367,-0.0139,-0.042199999999999994,0.045700000000000005,0.020700000000000003
1992.9166666666667,0.002823176746757214,0.014721338407842786,-0.0007040604007227553,0.052,-0.1171,-0.0189,-0.0051,0.1484,0.0193,0.0087,0.0218,-0.0969,-0.2619,0.0134,0.0273,0.0,-0.0193,-0.0566,-0.0535,0.1033,-0.0401,0.0521,0.0873,0.0073,0.0,-0.0328,0.068,0.01365,0.01655,0.034
1993.0,0.0023353094281817334,0.00978849913215006,0.004933257611229246,0.0797,-0.051,-0.0703,-0.0026,0.1573,0.0623,-0.0108,0.1626,0.009,0.0223,0.043,0.0,0.0846,0.063,0.0109,0.013,0.0099,0.0197,-0.0208,-0.0721,0.0,0.1705,0.2315,-0.0912,0.0423,0.004699999999999996,0.039650000000000005
1993.0833333333333,0.002208819586657745,0.012241001871741384,0.0035059357316559107,0.0845,0.0153,0.1291,0.0432,0.0291,-0.0274,0.01,0.0155,0.0621,0.0663,-0.0637,0.0527,0.0742,0.0333,0.0354,0.2146,0.049,-0.0496,-0.0324,0.0259,0.0637,-0.008,0.0852,0.0983,0.06345,0.1068,0.045149999999999996
1993.1666666666667,0.002537839503411707,0.02449374370277799,0.003493960264374576,0.0355,0.0214,0.0958,0.0444,0.1132,0.0028,0.0328,0.0743,-0.067,-0.0644,0.0136,0.0393,0.0222,0.0999,-0.0021,0.032,0.1263,0.0736,0.046,-0.0477,0.0172,0.0101,0.0117,0.0434,0.03075,0.06565,0.02675
1993.25,0.00237204041222141,-0.022874040866755985,0.0027858514462318364,-0.0434,-0.0471,-0.0201,-0.0898,-0.0593,-0.0829,-0.0127,-0.0714,-0.0419,-0.0442,-0.0988,-0.0019,-0.0457,-0.0263,0.0756,0.1138,0.1167,0.0993,0.097,0.0634,-0.0304,0.0864,-0.1014,-0.0092,-0.023799999999999998,-0.03175,0.0386
1993.3333333333333,0.002168007579296015,0.024881242334732507,0.001400085870548546,0.0458,-0.0004,0.1118,0.0338,0.027,0.0798,0.0191,0.0615,-0.0063,0.0959,0.114,0.0033,0.0305,0.013,0.0242,0.0124,-0.0075,-0.0099,-0.0228,0.0367,-0.0082,-0.0135,0.0718,0.0019,0.0169,0.0788,-0.0058
1993.4166666666667,0.002538158074717123,0.005222642086090473,0.001386978396683458,0.0115,-0.0667,-0.0574,-0.0104,0.057,-0.0739,0.0021,-0.0118,0.0596,-0.064,0.0764,0.0095,-0.0201,0.0,-0.0287,-0.0615,-0.0413,-0.1587,-0.0802,0.0137,0.0285,0.109,-0.0338,0.0163,-0.0053,-0.022949999999999998,0.06265
1993.5,0.0024018027654095614,-0.0010361952965452566,0.0,0.22,-0.0238,0.0135,0.0483,0.0996,-0.0782,0.0064,0.0882,0.0417,-0.0987,0.0549,-0.0076,-0.0023,-0.0606,0.0039,0.0393,-0.0394,0.0362,0.1684,0.0596,-0.0035,0.0899,0.0725,0.0718,-0.0049499999999999995,0.11675,0.08085
1993.5833333333333,0.002504018734153495,0.037355151439198306,0.0027701147041163067,0.0953,0.1337,-0.0413,0.0458,-0.0076,0.0467,0.063,0.036,0.0343,0.0337,0.0938,0.0072,0.0306,0.0994,0.0636,0.0316,0.0328,0.0783,0.0312,-0.0208,0.0304,-0.0294,0.1469,0.0309,0.0189,0.026999999999999996,0.0007500000000000007
1993.6666666666667,0.0025623413425921674,-0.004176572362999442,0.0020720272405106467,-0.0115,0.0544,0.0776,-0.0349,0.1597,-0.0382,0.002,0.087,-0.0913,-0.082,0.0711,0.0019,0.0336,-0.0526,-0.0111,-0.0862,0.0039,-0.0347,-0.0758,0.0068,0.0478,-0.1093,-0.0266,0.053,0.01775,0.03305,-0.028149999999999998
1993.75,0.0022099461272238876,0.017278954597250443,0.004135037607161157,0.065,0.0103,0.117,0.1108,-0.0492,0.1407,0.072,0.2078,-0.0061,0.0952,0.0534,-0.0019,-0.0325,0.0278,-0.0525,-0.1414,0.0714,0.1127,0.1075,-0.0513,0.0326,0.1407,0.059,-0.0893,-0.0172,0.091,0.025699999999999994
1993.8333333333333,0.0024909560673384546,-0.015134865773098338,0.0006859047634100155,-0.0453,-0.0259,0.0264,0.0192,-0.0207,-0.0727,-0.0599,-0.0339,0.0399,0.1766,-0.1155,-0.0291,-0.0349,-0.079,-0.0891,-0.0235,-0.037,0.0009,-0.023,0.0473,-0.0481,0.1118,-0.0239,-0.007,-0.032,-0.00945,0.052399999999999995
1993.9166666666667,0.0022625599114465766,0.018149246114891566,0.0,-0.0276,-0.09,-0.014,-0.0277,0.0387,0.069,-0.012,0.2807,-0.0412,0.0487,0.0713,0.006,-0.0094,0.0074,0.0335,0.0324,0.0037,-0.0582,-0.0168,-0.0125,-0.0604,0.0403,-0.076,-0.0116,-0.0017000000000000001,-0.0208,0.014350000000000002
1994.0,0.0025032373126596995,0.03153242599516415,0.002744139844947561,0.0378,-0.0872,0.0021,0.0658,0.1864,0.11,0.0203,0.3562,0.108,0.0,0.0536,0.0535,0.0165,0.0295,0.0042,0.0118,0.1385,0.0229,0.0069,0.1189,-0.0143,0.1162,-0.015,0.0342,0.035,0.01995,0.0752
1994.0833333333333,0.0021201055838937603,-0.02665159600751061,0.003419831513712967,-0.1613,-0.0196,0.0454,-0.0003,-0.0514,0.0159,-0.0221,-0.0101,-0.0111,-0.0597,-0.1582,-0.0136,-0.0177,0.0025,-0.037,-0.0194,-0.0676,-0.111,-0.085,0.002,-0.0407,-0.0457,-0.0164,-0.0505,-0.01565,-0.05795,-0.048100000000000004
1994.1666666666667,0.002695244124108435,-0.04293764158665902,0.0034081790219891253,-0.0548,-0.0461,-0.0343,-0.0619,-0.0964,-0.125,-0.0349,-0.1837,0.1297,0.0331,-0.1698,-0.0308,0.0143,-0.0614,-0.0703,-0.0677,-0.0835,-0.0882,-0.052,-0.0448,-0.0498,-0.0751,0.032,-0.0689,-0.00825,-0.04455,-0.07200000000000001
1994.25,0.002710836095557125,0.01378994071397398,0.0013589765345500841,0.0899,-0.0965,0.034,0.0549,-0.0133,0.0137,0.0,-0.0375,0.0225,0.0526,-0.0769,0.0,0.059,0.0398,0.0402,0.0128,0.0318,0.0497,0.0127,0.0437,0.0242,0.0534,-0.0648,-0.0199,0.0295,0.06195,0.01675
1994.3333333333333,0.0031498868921194132,0.010773761900298027,0.0006779939079279344,0.0856,-0.0693,-0.0576,0.0333,0.0716,0.0206,0.0026,0.0649,-0.0024,0.1,-0.1447,-0.0164,0.0588,-0.0173,0.0464,0.0338,-0.0308,-0.0411,-0.0716,0.0877,-0.0088,-0.0493,0.1392,0.0752,0.021199999999999997,0.013999999999999999,0.012950000000000003
1994.4166666666667,0.003118286835137066,-0.02576518012548291,0.0033896949599765223,-0.0519,0.0333,0.0611,-0.0666,0.0095,-0.0403,-0.0472,-0.061,-0.0024,-0.0675,0.0585,-0.0716,-0.034,-0.0488,0.0328,0.1152,-0.0598,-0.0055,0.0594,-0.0326,0.0,-0.0651,0.0267,-0.0521,-0.0528,0.0046,-0.0586
1994.5,0.002750371565296829,0.032152764094991654,0.0027033483338513645,-0.0156,0.0645,-0.0798,-0.0606,0.0414,0.0198,0.0428,0.1818,0.0739,0.0532,-0.0291,0.0485,0.0527,0.0256,-0.0021,0.0037,0.0,0.0635,0.1112,0.0574,0.0282,0.0224,0.0052,0.0161,0.0506,-0.0477,0.01925
1994.5833333333333,0.003687437523518621,0.039318871835899515,0.004042821513058064,0.0111,0.0505,0.0631,0.0437,0.0695,-0.0266,0.0069,-0.022,-0.0275,0.1111,0.06,0.0121,-0.0242,0.0442,-0.0288,-0.1029,0.2119,0.0348,0.0176,0.0868,0.0108,-0.018,0.0367,0.0456,-0.00605,0.0371,0.013800000000000002
1994.6666666666667,0.003658570807321577,-0.0214628589353596,0.002685115741361146,0.0132,0.0457,-0.019,-0.0664,-0.0396,-0.0606,-0.0022,-0.1124,-0.0589,0.0164,-0.1255,-0.0336,0.0238,0.0363,-0.0461,0.0413,-0.0596,-0.1005,-0.1399,0.0503,-0.0433,-0.0672,0.0402,-0.0675,-0.004899999999999998,-0.0029,-0.06735
1994.75,0.0038406003643821495,0.013956318358015696,0.0006689174678583088,0.0312,-0.0769,-0.0088,0.0948,0.1271,0.0213,0.0196,0.076,-0.005,0.07,-0.0378,0.0935,0.0696,0.1167,0.0828,0.1746,-0.0448,0.162,0.0878,-0.0607,0.0206,-0.1573,-0.0701,0.0206,0.08155,0.011199999999999998,-0.06835
1994.8333333333333,0.003690939274457441,-0.03780350704226819,0.0013381542298770018,-0.0374,-0.1067,-0.0936,-0.0152,-0.1283,0.1013,-0.087,-0.1059,-0.1338,-0.047,-0.0843,-0.0278,-0.0308,-0.0641,-0.0977,-0.0507,-0.0312,-0.0351,0.0106,-0.1293,-0.001,-0.0297,-0.0462,-0.0524,-0.0293,-0.0655,-0.04105
1994.9166666666667,0.004429759116674703,0.014629253535177727,0.0,-0.0265,-0.1035,-0.0299,0.0308,-0.006,0.0575,0.0402,0.0132,0.0093,0.0389,0.119,0.0062,-0.0288,-0.0075,-0.0461,-0.0502,-0.0286,0.0075,-0.0851,0.0609,-0.0041,0.1049,0.0495,-0.0319,-0.0113,-0.0282,0.0365
