Time,T-Bills,VWD Index ,CPI,Risk-free Rate,VW Return,Inflation,Excess TBill,Excess VWD,Date
1972.6666666666667,98.865547,93.389,99.135834,0.0034126905421846946,-0.0076507029083296915,0.003978154648076932,-0.27028699999999617,-5.746834000000007,720929.0
1972.75,99.258659,94.2,99.450081,0.00397622844285672,0.008684106265191907,0.003169862877231603,-0.19142200000000287,-5.2500809999999944,721031.0
1972.8333333333333,99.626808,98.888,99.685791,0.0037089862356492497,0.04976645435244164,0.002370133816180576,-0.05898299999999779,-0.7977909999999895,721130.0
1972.9166666666667,100.0,100.0,100.0,0.003745899396877225,0.01124504489927994,0.0031519938483510184,0.0,0.0,721229.0
1973.0,100.436996,97.392,100.314201,0.004369959999999935,-0.02608000000000004,0.0031420099999999707,0.12279499999999643,-2.922201000000001,730131.0
1973.0833333333333,100.853798,93.245,101.021202,0.0041498851678121096,-0.04258049942500402,0.007047865536007263,-0.16740400000000477,-7.776201999999998,730228.0
1973.1666666666667,101.313499,92.692,101.963799,0.004558093092339423,-0.0059306129014961816,0.009330684859599989,-0.6503000000000014,-9.271799000000001,730330.0
1973.25,101.8414,88.242,102.670898,0.00521056922533097,-0.04800845811936293,0.006934804380915618,-0.829498000000001,-14.42889799999999,730430.0
1973.3333333333333,102.358498,86.311,103.299301,0.005077483223914874,-0.0218830035583962,0.0061205561872070685,-0.9408030000000025,-16.988300999999993,730531.0
1973.4166666666667,102.885002,85.637,104.006302,0.005143725340713799,-0.007808969887963371,0.006844199265201275,-1.121300000000005,-18.369302000000005,730629.0
1973.5,103.542801,90.307,104.241997,0.00639353634847572,0.05453250347396571,0.0022661607562971774,-0.6991960000000006,-13.934996999999996,730731.0
1973.5833333333333,104.267303,87.663,106.127296,0.006997125758651257,-0.029277907581915084,0.01808579127661957,-1.859993000000003,-18.464296000000004,730831.0
1973.6666666666667,104.9785,92.275,106.441498,0.006820901467068718,0.05261056546091292,0.0029606143927382693,-1.462997999999999,-14.16649799999999,730928.0
1973.75,105.6632,92.309,107.305603,0.006522287897045648,0.0003684638309400359,0.008118121374052902,-1.6424030000000016,-14.996603000000007,731031.0
1973.8333333333333,106.252403,81.445,108.091202,0.005576236570537308,-0.11769166603473122,0.0073211368096034145,-1.8387989999999945,-26.646202000000002,731130.0
1973.9166666666667,106.930298,82.506,108.798203,0.006380043941217897,0.013027196267419818,0.006540782107317165,-1.8679050000000075,-26.292203,731231.0
1974.0,107.600098,82.7,109.740799,0.006263893513137028,0.002351344144668298,0.008663709271006936,-2.140700999999993,-27.040798999999993,740131.0
1974.0833333333333,108.225502,82.953,111.1549,0.0058122995389837204,0.003059250302297462,0.012885827448732193,-2.929397999999992,-28.201899999999995,740228.0
1974.1666666666667,108.828903,81.006,112.411697,0.005575404954000499,-0.02347112220172872,0.01130671702282136,-3.582794000000007,-31.405697000000004,740329.0
1974.25,109.649803,77.407,113.040199,0.007543032938593609,-0.0444288077426364,0.005591072964586572,-3.3903959999999955,-35.633199000000005,740430.0
1974.3333333333333,110.475998,74.436,114.297203,0.007534851658602601,-0.03838154172103285,0.011119973346826777,-3.821204999999992,-39.86120299999999,740531.0
1974.4166666666667,111.141502,72.971,115.397003,0.006023969115897903,-0.01968133698747922,0.009622282708002942,-4.255500999999995,-42.426002999999994,740628.0
1974.5,111.924797,67.864,116.261101,0.007047727319718923,-0.06998670704800536,0.007488045421768869,-4.336303999999998,-48.39710099999999,740731.0
1974.5833333333333,112.591103,62.019,117.753601,0.005953157994112832,-0.08612813863020166,0.012837483794343275,-5.162497999999999,-55.734601000000005,740830.0
1974.6666666666667,113.499603,55.191,119.167603,0.008069021226304084,-0.11009529337783576,0.012008142324241926,-5.668000000000006,-63.976603,740930.0
1974.75,114.073097,64.313,120.188904,0.005052828246456606,0.1652805711076081,0.008570290702247272,-6.11580699999999,-55.87590399999999,741031.0
1974.8333333333333,114.687897,61.604,121.210098,0.005389526682176451,-0.04212212149954135,0.008496574692119735,-6.5222009999999955,-59.606098,741129.0
1974.9166666666667,115.487999,60.058,122.074203,0.0069763420633651985,-0.025095773001753124,0.00712898524345715,-6.586203999999995,-62.016203,741231.0
1975.0,116.160599,68.41,122.6241,0.0058239817628150505,0.1390655699490492,0.004504612657598112,-6.463500999999994,-54.2141,750131.0
1975.0833333333333,116.665703,72.487,123.488197,0.004348324684517068,0.05959655021195729,0.007046714308198804,-6.822494000000006,-51.001197000000005,750228.0
1975.1666666666667,117.148102,74.602,123.959503,0.004134882725559893,0.02917764564680576,0.0038166076714197914,-6.811401000000004,-49.357502999999994,750331.0
1975.25,117.660896,78.124,124.587997,0.004377313769880792,0.04721053054877874,0.005070155855658791,-6.9271010000000075,-46.463997000000006,750430.0
1975.3333333333333,118.173401,82.405,125.137901,0.004355780190557146,0.054797501408018104,0.0044137799245620585,-6.964500000000001,-42.732901,750530.0
1975.4166666666667,118.656601,86.654,126.159203,0.004088906605979771,0.05156240519385954,0.008161412264698333,-7.50260200000001,-39.50520300000001,750630.0
1975.5,119.231598,81.247,127.494598,0.004845891380286634,-0.062397581184942374,0.01058499870199712,-8.262999999999991,-46.247597999999996,750731.0
